7.140399932861328125e+00,6.103143215179443359e+00
1.865599989891052246e+00,2.009484767913818359e+00
8.630800247192382812e-02,1.316153168678283691e+00
2.253599929809570312e+01,1.142622089385986328e+01
9.139999747276306152e-01,2.580378770828247070e+00
4.965700149536132812e+01,2.394177436828613281e+01
3.637399896979331970e-02,1.298600077629089355e+00
1.886800050735473633e+00,1.899804353713989258e+00
3.659399986267089844e+00,3.625421524047851562e+00
3.972700119018554688e+01,2.886419486999511719e+01
4.166299819946289062e+00,5.889628410339355469e+00
1.395700073242187500e+02,8.118859863281250000e+01
5.985800176858901978e-02,1.742615699768066406e+00
8.536700248718261719e+00,5.891363143920898438e+00
5.109399795532226562e+00,4.659398078918457031e+00
1.523599982261657715e+00,2.808515310287475586e+00
3.414300155639648438e+01,2.499312782287597656e+01
1.675300025939941406e+01,1.110333919525146484e+01
2.233600057661533356e-02,1.540998220443725586e+00
5.742099761962890625e+00,4.498628139495849609e+00
1.826300048828125000e+01,1.387135696411132812e+01
7.088300228118896484e+00,4.193399429321289062e+00
1.401100009679794312e-01,9.130752086639404297e-01
5.874700099229812622e-02,9.046499133110046387e-01
1.021700000762939453e+01,5.541087150573730469e+00
1.169999980926513672e+01,1.006096935272216797e+01
1.003400039672851562e+01,5.518154621124267578e+00
6.250300258398056030e-02,9.246417284011840820e-01
8.640499711036682129e-01,9.530162811279296875e-01
1.223899960517883301e+00,1.082391619682312012e+00
1.115399956703186035e+00,1.076287269592285156e+00
1.353699993342161179e-02,1.030237436294555664e+00
8.398899841308593750e+01,3.948355484008789062e+01
3.356600046157836914e+00,4.826953887939453125e+00
1.358199977874755859e+01,1.184876251220703125e+01
9.843000411987304688e+00,9.271277427673339844e+00
7.085700035095214844e+00,5.182152748107910156e+00
1.925600008689798415e-05,1.549474716186523438e+00
1.637599945068359375e+01,1.022442626953125000e+01
9.122900009155273438e+00,6.584145545959472656e+00
7.406000047922134399e-03,1.690388441085815430e+00
4.418000030517578125e+01,2.804183769226074219e+01
2.037000083923339844e+01,1.810249710083007812e+01
3.716799974441528320e+00,4.997751235961914062e+00
1.332299995422363281e+01,1.128184318542480469e+01
7.548099994659423828e+00,6.326311111450195312e+00
2.125200033187866211e+00,2.377442836761474609e+00
1.859899997711181641e+00,1.732922077178955078e+00
1.349000036716461182e-01,1.239433884620666504e+00
1.052600002288818359e+01,6.876633167266845703e+00
8.340799713134765625e+01,6.769105529785156250e+01
9.627900123596191406e+00,8.600670814514160156e+00
1.342700004577636719e+00,2.965071439743041992e+00
1.639799957275390625e+02,9.029345703125000000e+01
2.811500132083892822e-01,1.996406435966491699e+00
1.224600028991699219e+01,7.601094722747802734e+00
1.242799997329711914e+00,2.679528474807739258e+00
1.692499923706054688e+01,1.270954895019531250e+01
